job_id,job_title,company,city,state,job_type,date_posted,salary_min,salary_max,role_category,experience_min,experience_max,seniority,sql,python,power_bi,tableau,excel,r_lang,dax,etl,statistics,git,looker,spark,snowflake,azure,aws,gcp,tensorflow,pytorch,kafka,airflow,dbt,docker,nosql,hadoop,sas,scala,ml
IND_07678,BI Consultant,Sigmoid,Chennai,Tamil Nadu,Contractual,2026-06-23,,,BI Developer,1,2,Junior,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_08196,NLP Scientist,Mu Sigma,Hyderabad,Telangana,Full-time,2026-04-11,1975000,3076704,Data Scientist,4,6,Mid,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1
IND_02203,Spark Engineer,Snapdeal,Mumbai,Maharashtra,Full-time,2026-03-03,,,Data Engineer,,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
IND_02951,Data Analyst - Sales,Tech Mahindra,Bangalore,Karnataka,Part-time,2026-05-24,,,Data Analyst,4,7,Mid,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IND_08328,Lead Data Scientist,Zensar,Bangalore,Karnataka,Temporary,2026-03-14,,,Data Scientist,1,3,Junior,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
IND_02999,ML Ops Specialist,Michelin,Bangalore,Karnataka,Full-time,2026-06-16,,,ML Engineer,3,4,Mid,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1
IND_03439,AI Engineer,Adobe,Gurugram,Haryana,Full-time,2026-06-02,,,ML Engineer,,,,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1
IND_03933,Data Warehouse Engineer,Nykaa,Gurugram,Haryana,Full-time,2026-05-15,,,Data Engineer,7,9,Senior,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
IND_08407,Data Platform Engineer,Infosys,Gurugram,Haryana,Full-time,2026-05-21,,,Data Engineer,2,4,Junior,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
IND_07443,BI Lead,Bridgei2i,Mumbai,Maharashtra,Contractual,2026-04-11,,,BI Developer,6,7,Senior,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
IND_09256,Data Analyst - E-Commerce,Accenture,Bangalore,Karnataka,Permanent,2026-04-26,,,Data Analyst,,,,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IND_01799,Principal Data Engineer,Uber,Chennai,Tamil Nadu,Permanent,2026-04-04,,,Data Engineer,3,5,Mid,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
IND_07527,Spark Engineer,Citi,Pune,Maharashtra,Full-time,2026-05-26,,,Data Engineer,5,6,Mid,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
IND_00741,Data Reporting Engineer,LatentView,Mumbai,Maharashtra,Temporary,2026-03-16,1000000,1527182,BI Developer,4,5,Mid,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IND_04722,Data Scientist - Growth,Swiggy,Mumbai,Maharashtra,Temporary,2026-03-27,,,Data Scientist,,,,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
IND_08409,Financial Data Analyst,Hexaware,Gurugram,Haryana,Full-time,2026-03-21,,,Data Analyst,4,6,Mid,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_03103,Applied Scientist,EY Parthenon,Chennai,Tamil Nadu,Full-time,2026-05-14,,,Data Scientist,2,4,Junior,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
IND_00155,Spark Engineer,Ather Energy,Bangalore,Karnataka,Full-time,2026-06-16,,,Data Engineer,2,3,Junior,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1
IND_03117,ML Ops Specialist,Senseforth,Mumbai,Maharashtra,Permanent,2026-06-04,3400000,4245261,ML Engineer,8,10,Senior,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1
IND_09736,Dashboard Developer,Tableau,Bangalore,Karnataka,Full-time,2026-03-30,,,BI Developer,3,6,Mid,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
IND_04368,Machine Learning Scientist,Deloitte Analytics,Hyderabad,Telangana,Permanent,2026-03-20,,,Data Scientist,10,12,Senior,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
IND_04219,Power BI Developer,WNS Global,Mumbai,Maharashtra,Full-time,2026-03-09,975000,1482087,BI Developer,5,7,Mid,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IND_08001,ML Infrastructure Engineer,DRDO,Gurugram,Haryana,Permanent,2026-05-03,1300000,1508965,ML Engineer,2,3,Junior,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1
IND_09716,Data Scientist,AstraZeneca,Pune,Maharashtra,Permanent,2026-03-15,,,Data Scientist,5,7,Mid,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1
IND_00218,Data Reporting Engineer,Amazon,Bangalore,Karnataka,Full-time,2026-06-01,,,BI Developer,4,6,Mid,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_08203,Data Scientist,Morgan Stanley,Gurugram,Haryana,Permanent,2026-04-02,,,Data Scientist,0,1,Fresher,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
IND_01991,Junior Data Analyst,Hero MotoCorp,Pune,Maharashtra,Contractual,2026-03-01,,,Data Analyst,5,7,Mid,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_06881,GCP Data Engineer,Swiggy,Pune,Maharashtra,Full-time,2026-02-24,,,Data Engineer,4,5,Mid,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
IND_06744,LLM Engineer,Crayon Data,Bangalore,Karnataka,Permanent,2026-03-09,1200000,1905334,ML Engineer,1,2,Junior,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
IND_01006,Associate Data Scientist,Dunzo,Gurugram,Haryana,Full-time,2026-05-22,,,Data Scientist,2,3,Junior,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
IND_01539,Associate Data Scientist,Amazon,Gurugram,Haryana,Permanent,2026-05-09,1850000,2851025,Data Scientist,5,7,Mid,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
IND_03971,Product Data Analyst,Zensar,Bangalore,Karnataka,Temporary,2026-04-03,,,Data Analyst,3,6,Mid,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_02431,Data Analyst - Sales,Microsoft,Bangalore,Karnataka,Permanent,2026-05-22,,,Data Analyst,,,,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
IND_05722,Data Engineer - Lakehouse,Swiggy,Gurugram,Haryana,Permanent,2026-04-04,,,Data Engineer,,,,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
IND_02833,Data Analyst - CRM,HDFC Life,Chennai,Tamil Nadu,Full-time,2026-03-28,,,Data Analyst,5,8,Mid,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IND_07099,Power BI Analyst,Fractal Analytics,Gurugram,Haryana,Permanent,2026-03-27,,,BI Developer,3,4,Mid,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
IND_02408,Lead Data Scientist,Axtria,Gurugram,Haryana,Temporary,2026-05-12,,,Data Scientist,5,7,Mid,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1
IND_07836,Machine Learning Scientist,Zomato,Chennai,Tamil Nadu,Permanent,2026-03-31,1500000,2267738,Data Scientist,4,6,Mid,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
IND_05936,Junior Data Scientist,Novartis,Chennai,Tamil Nadu,Permanent,2026-05-09,1625000,2060134,Data Scientist,3,6,Mid,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
IND_05150,AWS Data Engineer,Ola Electric,Bangalore,Karnataka,Full-time,2026-06-14,,,Data Engineer,4,5,Mid,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0
IND_06967,Analyst - Data Analytics,KPMG,Hyderabad,Telangana,Temporary,2026-03-12,1225000,1642760,Data Analyst,4,5,Mid,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IND_07851,Principal Data Engineer,Snapdeal,Gurugram,Haryana,Permanent,2026-03-06,,,Data Engineer,4,7,Mid,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
IND_07709,Data Analyst - CRM,Grant Thornton,Pune,Maharashtra,Permanent,2026-03-23,,,Data Analyst,8,9,Senior,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
IND_01776,Senior Data Engineer,Airbnb,Chennai,Tamil Nadu,Contractual,2026-04-01,,,Data Engineer,11,12,Senior,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0
IND_01613,BI Engineer,LinkedIn,Hyderabad,Telangana,Permanent,2026-03-13,,,Data Engineer,3,5,Mid,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0
IND_00035,Data Science Manager,Google,Chennai,Tamil Nadu,Permanent,2026-04-16,,,Data Scientist,4,7,Mid,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
IND_08562,Staff Data Scientist,Mphasis,Mumbai,Maharashtra,Part-time,2026-04-08,,,Data Scientist,4,7,Mid,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1
IND_08754,Data Scientist - NLP,Ola,Pune,Maharashtra,Contractual,2026-05-14,1825000,2720494,Data Scientist,5,6,Mid,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
IND_00762,Data Science Manager,Dr Reddy's,Hyderabad,Telangana,Permanent,2026-06-12,1150000,1641811,Data Scientist,2,4,Junior,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IND_05667,Cloud Data Engineer,Vodafone Idea,Chennai,Tamil Nadu,Permanent,2026-05-21,,,Data Engineer,6,7,Senior,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0
IND_07864,Cloud Data Engineer,Snowflake Inc,Bangalore,Karnataka,Temporary,2026-06-17,675000,998891,Data Engineer,0,3,Fresher,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0
IND_06705,Computer Vision Engineer,Senseforth,Mumbai,Maharashtra,Full-time,2026-04-25,,,ML Engineer,,,,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
IND_01769,Behavioural Data Scientist,Rapido,Bangalore,Karnataka,Contractual,2026-06-06,,,Data Scientist,9,12,Senior,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
IND_09293,Data & Reporting Analyst,Microsoft,Hyderabad,Telangana,Full-time,2026-03-29,1900000,2593937,Data Analyst,9,12,Senior,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IND_05237,Marketing Data Analyst,ICICI Bank,Gurugram,Haryana,Full-time,2026-04-01,,,Data Analyst,8,9,Senior,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_04344,Power BI Developer,Fractal Analytics,Gurugram,Haryana,Full-time,2026-06-16,,,BI Developer,,,,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_06497,Data Scientist - AdTech,PhonePe,Hyderabad,Telangana,Full-time,2026-05-25,550000,858655,Data Scientist,0,1,Fresher,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1
IND_01875,Research Scientist,Uber,Gurugram,Haryana,Permanent,2026-05-17,,,Data Scientist,0,2,Fresher,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
IND_01987,Azure Data Engineer,ThoughtWorks,Bangalore,Karnataka,Temporary,2026-06-14,,,Data Engineer,8,9,Senior,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
IND_09110,Lead Data Scientist,Swiggy,Hyderabad,Telangana,Full-time,2026-03-06,,,Data Scientist,1,2,Junior,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
IND_06682,Growth Data Analyst,Bosch,Chennai,Tamil Nadu,Temporary,2026-05-07,,,Data Analyst,6,7,Senior,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IND_08934,Pricing Analyst,Nielsen,Gurugram,Haryana,Full-time,2026-05-10,,,Data Analyst,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_01639,AI Research Engineer,Tiger Analytics,Gurugram,Haryana,Full-time,2026-04-30,,,ML Engineer,,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1
IND_08844,Data Scientist - AdTech,Lenskart,Bangalore,Karnataka,Full-time,2026-04-17,1525000,1825098,Data Scientist,4,5,Mid,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
IND_01844,Revenue Analyst,Bain,Chennai,Tamil Nadu,Full-time,2026-05-22,,,Data Analyst,,,,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
IND_06397,ML Infrastructure Engineer,Qualcomm,Bangalore,Karnataka,Contractual,2026-05-12,,,ML Engineer,1,3,Junior,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1
IND_05696,Data Analyst - Sales,Mahindra,Gurugram,Haryana,Permanent,2026-04-26,950000,1343127,Data Analyst,3,6,Mid,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_01745,Junior Data Scientist,Flipkart,Chennai,Tamil Nadu,Full-time,2026-05-06,,,Data Scientist,4,6,Mid,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
IND_01078,Spark Engineer,Infosys,Mumbai,Maharashtra,Full-time,2026-03-13,,,Data Engineer,0,2,Fresher,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
IND_02904,Data Analyst,Zensar,Gurugram,Haryana,Full-time,2026-03-05,1425000,1684900,Data Analyst,3,5,Mid,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
IND_05423,Associate Data Analyst,Aditya Birla Group,Pune,Maharashtra,Full-time,2026-04-02,,,Data Analyst,2,4,Junior,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_08276,Research Engineer,NAL,Gurugram,Haryana,Full-time,2026-03-03,700000,931563,ML Engineer,0,1,Fresher,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
IND_07884,Machine Learning Scientist,PhonePe,Hyderabad,Telangana,Full-time,2026-04-15,,,Data Scientist,3,5,Mid,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
IND_09748,Data Insights Analyst,Mindtree,Bangalore,Karnataka,Full-time,2026-06-08,1100000,1540361,Data Analyst,3,5,Mid,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
IND_09729,Data Scientist - AdTech,Salesforce,Pune,Maharashtra,Full-time,2026-03-02,,,Data Scientist,3,5,Mid,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
IND_08488,Senior Data Engineer,Barclays,Bangalore,Karnataka,Full-time,2026-04-29,1625000,2111442,Data Engineer,4,7,Mid,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
IND_09179,Data Scientist - Recommendations,Capgemini,Hyderabad,Telangana,Permanent,2026-03-08,,,Data Scientist,3,5,Mid,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
IND_03718,AWS Data Engineer,Tata Communications,Pune,Maharashtra,Permanent,2026-03-13,500000,731768,Data Engineer,0,1,Fresher,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
IND_01543,Statistical Modeller,TCS,Bangalore,Karnataka,Full-time,2026-05-18,,,Data Scientist,3,5,Mid,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1
IND_07303,BI Developer,Societe Generale,Chennai,Tamil Nadu,Permanent,2026-04-20,805000,1017802,BI Developer,1,2,Junior,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_00575,Data Engineer - Real Time,Amazon,Bangalore,Karnataka,Permanent,2026-03-16,2200000,3265343,Data Engineer,3,4,Mid,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
IND_02101,NLP Scientist,BigBasket,Chennai,Tamil Nadu,Full-time,2026-06-12,1225000,1500090,Data Scientist,5,8,Mid,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1
IND_05208,Forecasting Scientist,ICICI Bank,Mumbai,Maharashtra,Permanent,2026-04-15,825000,987590,Data Scientist,1,2,Junior,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
IND_00735,Junior Data Analyst,HDFC Life,Mumbai,Maharashtra,Contractual,2026-05-19,,,Data Analyst,3,5,Mid,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_02568,ML Scientist,Zerodha,Mumbai,Maharashtra,Full-time,2026-06-06,,,ML Engineer,5,7,Mid,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
IND_00427,dbt Analytics Engineer,Twitter,Mumbai,Maharashtra,Permanent,2026-05-10,,,Data Engineer,4,6,Mid,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0
IND_03275,Product Data Analyst,Max Life Insurance,Gurugram,Haryana,Full-time,2026-03-24,,,Data Analyst,6,7,Senior,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IND_03602,Data Scientist - Computer Vision,Meta,Hyderabad,Telangana,Full-time,2026-06-08,,,Data Scientist,1,4,Junior,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
IND_05223,Senior Power BI Developer,BDO,Hyderabad,Telangana,Part-time,2026-03-01,825000,1140633,BI Developer,4,6,Mid,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IND_00722,Operations Data Analyst,Persistent Systems,Mumbai,Maharashtra,Permanent,2026-04-16,,,Data Analyst,4,6,Mid,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IND_08941,Machine Learning Scientist,Axis Bank,Mumbai,Maharashtra,Full-time,2026-05-16,1000000,1323159,Data Scientist,2,3,Junior,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IND_04425,BI Analyst,Fractal Analytics,Bangalore,Karnataka,Full-time,2026-06-07,1225000,1580878,BI Developer,3,6,Mid,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_06327,Customer Analytics Analyst,TCS,Gurugram,Haryana,Full-time,2026-05-31,305000,354302,Data Analyst,0,3,Fresher,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IND_01375,Data Architect,Marvell,Chennai,Tamil Nadu,Full-time,2026-03-18,,,Data Engineer,3,5,Mid,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
IND_03645,Operations Data Analyst,IBM,Mumbai,Maharashtra,Full-time,2026-04-22,,,Data Analyst,11,14,Senior,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_00486,Data Analyst - CRM,Tata Motors,Bangalore,Karnataka,Permanent,2026-05-16,,,Data Analyst,0,3,Fresher,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_03614,Data Scientist - Risk,Razorpay,Bangalore,Karnataka,Full-time,2026-04-25,,,Data Scientist,0,3,Fresher,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
IND_08336,Deep Learning Engineer,Eka Care,Hyderabad,Telangana,Full-time,2026-05-14,,,ML Engineer,2,5,Junior,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
IND_01750,Data Analyst - CRM,Amazon,Chennai,Tamil Nadu,Full-time,2026-04-17,1225000,1792310,Data Analyst,5,8,Mid,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IND_01467,Data Scientist - Computer Vision,BigBasket,Gurugram,Haryana,Permanent,2026-03-27,,,Data Scientist,,,,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
IND_00630,Looker Developer,UBS,Pune,Maharashtra,Full-time,2026-03-15,,,BI Developer,6,7,Senior,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_09026,Azure Data Engineer,Ola Electric,Mumbai,Maharashtra,Permanent,2026-04-15,1325000,1592047,Data Engineer,4,7,Mid,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
IND_08642,ETL Developer,Infosys,Bangalore,Karnataka,Full-time,2026-05-26,,,Data Engineer,7,9,Senior,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0
IND_07200,Data Analyst - CRM,PwC,Chennai,Tamil Nadu,Permanent,2026-03-23,,,Data Analyst,11,14,Senior,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_00757,Data Scientist - Search,CRED,Chennai,Tamil Nadu,Contractual,2026-04-26,1425000,1646332,Data Scientist,3,4,Mid,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1
IND_03650,ETL Developer,Swiggy,Gurugram,Haryana,Permanent,2026-03-28,,,Data Engineer,2,3,Junior,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0
IND_05310,Reinforcement Learning Engineer,Microsoft,Mumbai,Maharashtra,Full-time,2026-03-11,,,ML Engineer,5,7,Mid,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1
IND_03382,Power BI Analyst,KPMG,Gurugram,Haryana,Permanent,2026-03-17,,,BI Developer,4,7,Mid,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
IND_02378,Analyst - Data Analytics,Max Life Insurance,Mumbai,Maharashtra,Contractual,2026-03-12,,,Data Analyst,5,6,Mid,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
IND_03088,Data Scientist - AdTech,Ola,Gurugram,Haryana,Permanent,2026-06-16,,,Data Scientist,10,11,Senior,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1
IND_03402,AWS Data Engineer,PhonePe,Bangalore,Karnataka,Permanent,2026-04-03,,,Data Engineer,11,14,Senior,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
IND_04737,Data Engineer - Streaming,Meesho,Hyderabad,Telangana,Temporary,2026-04-04,3450000,5321520,Data Engineer,7,8,Senior,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0
IND_00704,Marketing Data Analyst,Aditya Birla Group,Mumbai,Maharashtra,Full-time,2026-05-09,1125000,1544799,Data Analyst,5,8,Mid,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND_04594,Analyst - Data Analytics,L&T Technology,Mumbai,Maharashtra,Contractual,2026-03-21,,,Data Analyst,9,10,Senior,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
IND_03669,AI/ML Engineer,Ola,Chennai,Tamil Nadu,Permanent,2026-04-17,,,ML Engineer,4,5,Mid,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1
IND_01968,Data Scientist - Pricing,Axtria,Bangalore,Karnataka,Contractual,2026-05-29,,,Data Scientist,1,3,Junior,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
